id;url;time;user
78581725;https://www.facebook.com/;587917471;Claude
2140483695;https://stackoverflow.com/;2135264068;Camille
931257811;https://www.yandex.ru/;1694283240;Henri
229617199;https://www.facebook.com/;2077372030;Vincent
505356755;http://livejournal.com/;415662166;Edouard
5318111;https://www.facebook.com/;2022892679;Pablo
201056002;https://habrahabr.ru/;1853620105;Henri
128065117;https://stackoverflow.com/;667002335;Claude
433717893;https://stackoverflow.com/;748747249;Edgar
521496231;https://www.yandex.ru/;2023838968;Pablo
621208006;https://www.youtube.com/;700026130;Paul
610809889;https://www.google.com/;1608665717;Henri
101925040;https://postnauka.ru;1174617536;Edouard
388784332;https://www.facebook.com/;619981165;Gustave
296607726;https://www.yandex.ru/;648532067;Camille
1964340623;https://www.yandex.ru/;430308264;Vincent
1114215215;https://stackoverflow.com/;1826285876;Camille
358747250;https://habrahabr.ru/;211129824;Edouard
441966436;http://livejournal.com/;544437373;Pablo
2010775261;https://postnauka.ru;1980711938;Paul
1602298112;https://vk.com;112318173;Henri
838513629;https://www.facebook.com/;1377746282;Henri
1315125815;https://www.google.com/;587457921;Pierre-Auguste
2131391071;https://stackoverflow.com/;1370644778;Gustave
968870207;https://vk.com;683124332;Edgar
1978383219;https://vk.com;131185218;Pablo
1327687313;https://stackoverflow.com/;833476783;Vincent
162114697;https://www.youtube.com/;1997032425;Pierre-Auguste
1537960744;https://www.google.com/;524108976;Edgar
1071016375;https://www.youtube.com/;1715840450;Vincent
1958592192;https://www.yandex.ru/;530044007;Edgar
1911853040;https://www.youtube.com/;731103271;Vincent
1416244760;https://vk.com;1797419932;Pablo
2101653325;https://www.yandex.ru/;639934562;Pablo
158320944;https://www.youtube.com/;1783674922;Camille
1987038536;http://livejournal.com/;1884833006;Gustave
1323616651;http://livejournal.com/;364204607;Henri
1286074108;https://habrahabr.ru/;1702615482;Gustave
2007859310;https://www.facebook.com/;119030937;Pierre-Auguste
1106750310;https://www.yandex.ru/;1847800933;Vincent
1443548446;https://www.google.com/;1535370441;Edgar
1016710566;https://www.epam.com/;555587714;Gustave
1739135781;https://www.facebook.com/;861512563;Edouard
928108350;https://habrahabr.ru/;640074710;Vincent
1387849870;https://www.facebook.com/;1319083148;Gustave
2094977617;https://habrahabr.ru/;1788166805;Paul
1757008932;https://www.youtube.com/;2027417498;Henri
1690371045;http://livejournal.com/;526846887;Paul
1874932662;https://www.youtube.com/;819126263;Claude
1974173217;https://www.yandex.ru/;590177512;Pierre-Auguste
1663382102;https://www.youtube.com/;906804494;Pierre-Auguste
605749903;https://vk.com;1769541475;Camille
815101588;https://www.google.com/;1716032156;Edouard
1504363610;https://vk.com;612875159;Edgar
785010887;https://habrahabr.ru/;456696048;Pablo
199244433;https://vk.com;1830012338;Pablo
655585604;https://www.yandex.ru/;19242282;Vincent
1732704866;https://www.facebook.com/;1598503384;Camille
1261381284;https://www.yandex.ru/;749058431;Pablo
1976932703;https://www.yandex.ru/;586358876;Vincent
1425220610;https://habrahabr.ru/;110392691;Claude
766810044;https://www.facebook.com/;407638532;Edouard
1433390906;https://stackoverflow.com/;2057057821;Henri
2141213326;https://vk.com;1770853449;Paul
1700206379;https://vk.com;767731302;Edgar
1245642253;https://www.yandex.ru/;218217876;Paul
2022691317;https://postnauka.ru;1602805577;Pablo
165914578;https://www.yandex.ru/;1377345922;Gustave
184460091;http://livejournal.com/;2035308564;Camille
844579097;http://livejournal.com/;1732183329;Henri
883780194;https://www.facebook.com/;886415013;Edgar
1516286208;https://www.epam.com/;1567021872;Pierre-Auguste
1872378064;https://www.youtube.com/;733075374;Paul
1055190726;https://habrahabr.ru/;154667106;Edgar
2039926829;https://habrahabr.ru/;250873586;Edouard
630727692;https://www.google.com/;1091432347;Pierre-Auguste
1086433444;http://livejournal.com/;922951556;Henri
1297667863;https://vk.com;1510098481;Claude
826375971;https://www.yandex.ru/;823778318;Claude
1684937995;https://habrahabr.ru/;1835413547;Pierre-Auguste
118254486;https://postnauka.ru;1758289671;Edouard
1795281968;https://www.facebook.com/;1529521285;Paul
1990426415;https://www.yandex.ru/;154114812;Edgar
2052056625;https://www.facebook.com/;752425322;Gustave
332130977;https://www.epam.com/;842957512;Edgar
522424920;https://www.facebook.com/;1876785272;Claude
1433316448;https://vk.com;611385818;Gustave
1348190163;https://vk.com;1426217727;Pablo
1911015138;https://www.facebook.com/;223526005;Pierre-Auguste
139417585;https://vk.com;1579191873;Pierre-Auguste
254672608;https://www.yandex.ru/;759142379;Edouard
705341541;https://www.youtube.com/;572710835;Henri
1717313941;https://www.facebook.com/;527436513;Henri
561958273;https://www.yandex.ru/;849293626;Pablo
38064893;https://stackoverflow.com/;581383567;Gustave
400303228;https://stackoverflow.com/;1969608047;Henri
752477207;https://www.google.com/;1509147132;Pierre-Auguste
594593196;https://www.youtube.com/;1334326235;Edgar
1867526435;https://www.google.com/;437554245;Paul
209979084;https://www.google.com/;1316468027;Pablo
1024002020;https://habrahabr.ru/;2033324758;Camille
382207287;https://vk.com;251525052;Edouard
2036995551;https://stackoverflow.com/;2076028591;Paul
958019626;https://www.youtube.com/;2028948287;Pierre-Auguste
82632346;https://www.facebook.com/;1650955168;Vincent
1265371909;http://livejournal.com/;26768790;Camille
1573829085;https://habrahabr.ru/;1245485196;Claude
1959559050;https://www.google.com/;101236421;Edouard
619338227;http://livejournal.com/;18663337;Gustave
162256924;https://www.epam.com/;1903772993;Claude
2137250282;https://vk.com;635156158;Edgar
345131521;https://stackoverflow.com/;1261607476;Pierre-Auguste
1508922318;https://www.google.com/;1685825380;Claude
1906489249;https://vk.com;1920050614;Pablo
44170993;https://postnauka.ru;1544843077;Vincent
929198788;https://www.yandex.ru/;1038930709;Edouard
1648481830;https://www.yandex.ru/;2098669664;Pablo
492766934;https://www.google.com/;1740277005;Vincent
1449117185;https://www.youtube.com/;1941940546;Pablo
728435494;https://www.google.com/;628740624;Edouard
1231184664;https://habrahabr.ru/;2074395981;Pierre-Auguste
977992994;https://www.yandex.ru/;129927296;Pierre-Auguste
637478980;https://vk.com;1182291188;Pierre-Auguste
818619036;https://postnauka.ru;987855599;Camille
665074912;https://www.yandex.ru/;1898448381;Edouard
1851225096;https://habrahabr.ru/;108401765;Edouard
1367130888;https://habrahabr.ru/;1471148989;Pablo
2119077563;https://habrahabr.ru/;1875260569;Pierre-Auguste
30977499;https://vk.com;1896875871;Gustave
2104012589;https://vk.com;785732662;Claude
669065146;http://livejournal.com/;972365853;Pierre-Auguste
212579127;https://www.yandex.ru/;881586456;Claude
362958982;https://stackoverflow.com/;365364100;Gustave
1132799061;https://vk.com;1405895308;Henri
1083440101;https://stackoverflow.com/;1928074676;Pierre-Auguste
1287866853;https://habrahabr.ru/;911291795;Paul
2129221500;https://postnauka.ru;1748228510;Paul
944128870;https://www.epam.com/;559460638;Pablo
1880199478;https://vk.com;1853438275;Paul
224537273;http://livejournal.com/;758784595;Edgar
1123145083;https://www.youtube.com/;1252890107;Edouard
1342914147;https://habrahabr.ru/;1982484678;Paul
1954667897;https://www.yandex.ru/;832413867;Camille
1963267016;http://livejournal.com/;1938651840;Edouard
1838417247;http://livejournal.com/;669055501;Gustave
795726193;https://www.youtube.com/;240695676;Edgar
380758684;https://www.google.com/;495295212;Edgar
337539399;https://www.facebook.com/;1042525540;Vincent
219583012;https://www.google.com/;1177027684;Edgar
1165560533;https://www.youtube.com/;1739289176;Claude
468653738;https://www.google.com/;860436518;Camille
878585225;https://postnauka.ru;1856494566;Edgar
2032852711;https://www.google.com/;1070823601;Paul
19010290;https://vk.com;1744042386;Henri
88366033;https://www.epam.com/;1759433114;Pablo
695947523;https://habrahabr.ru/;405463824;Pierre-Auguste
1904955108;https://www.yandex.ru/;1088841668;Paul
1988293710;https://stackoverflow.com/;1845087364;Vincent
949590108;https://www.yandex.ru/;1069519272;Paul
134224458;http://livejournal.com/;1854431944;Gustave
1086033272;https://www.yandex.ru/;1254340494;Camille
