1797655912;https://www.google.com/;1715581155;Edgar
798168088;https://www.facebook.com/;1840811090;Vincent
755353906;https://vk.com;1187497772;Claude
125954296;https://postnauka.ru;1985085551;Pablo
1100373956;https://www.google.com/;1080909265;Claude
97743533;https://www.youtube.com/;791731574;Pierre-Auguste
1676839122;https://stackoverflow.com/;966969675;Edgar
585432902;https://www.epam.com/;2144650754;Pablo
1722552728;https://www.google.com/;2068289450;Pierre-Auguste
1890746621;https://www.youtube.com/;469259753;Pablo
1812022300;https://www.youtube.com/;211446233;Pierre-Auguste
649275766;http://livejournal.com/;924667773;Claude
2082469489;https://www.youtube.com/;726840543;Henri
1576414464;https://postnauka.ru;66662599;Pierre-Auguste
2122531312;https://www.google.com/;1949920026;Claude
643608016;https://postnauka.ru;1684484300;Gustave
1343808126;https://vk.com;641043843;Gustave
2087571274;https://vk.com;1042588874;Henri
1484471754;https://www.facebook.com/;1398908142;Camille
971108666;https://postnauka.ru;1279053177;Pierre-Auguste
489493133;http://livejournal.com/;1365189448;Paul
1638011668;https://stackoverflow.com/;2091453515;Claude
1650708426;https://www.yandex.ru/;1270656217;Pablo
580411194;https://www.youtube.com/;1967816878;Gustave
1837995021;https://www.google.com/;14961026;Paul
458153524;https://stackoverflow.com/;989990214;Paul
1985991854;http://livejournal.com/;1806073341;Pablo
1257853430;https://habrahabr.ru/;692831541;Henri
1071361293;https://www.youtube.com/;1763134754;Camille
858208543;https://www.google.com/;1885520213;Edouard
861197780;https://www.facebook.com/;1276256542;Edouard
2012936758;https://postnauka.ru;731012475;Pablo
740836410;https://postnauka.ru;1163500731;Henri
1264793325;https://vk.com;1358552499;Claude
1802465596;https://www.youtube.com/;283661468;Gustave
577980256;http://livejournal.com/;1067940744;Pierre-Auguste
1738361060;https://www.epam.com/;1990684799;Edgar
446160212;https://www.yandex.ru/;143645498;Paul
1553056132;https://www.facebook.com/;1583363195;Vincent
251973498;https://www.youtube.com/;981920007;Henri
626072313;https://stackoverflow.com/;2086498881;Vincent
760810667;https://stackoverflow.com/;2029985381;Paul
19645930;http://livejournal.com/;1976689245;Edouard
1528149803;https://www.epam.com/;2029268803;Vincent
1925444359;https://habrahabr.ru/;1236821364;Edouard
1948608487;https://www.youtube.com/;654712653;Pierre-Auguste
1744685644;https://postnauka.ru;1283665285;Gustave
1431345593;https://www.google.com/;896122663;Edgar
1317489213;https://postnauka.ru;445566762;Pablo
1142701216;https://vk.com;536056238;Gustave
558157610;https://www.youtube.com/;250493654;Vincent
405762314;https://postnauka.ru;1478629692;Gustave
1469006442;https://www.yandex.ru/;163880469;Camille
285043469;https://stackoverflow.com/;1118604515;Edouard
1875964321;https://www.facebook.com/;587345105;Vincent
2098232743;https://www.epam.com/;2075850158;Camille
330173947;https://stackoverflow.com/;1274598025;Claude
1190350338;https://www.youtube.com/;1988932581;Vincent
210097008;https://habrahabr.ru/;1541262233;Gustave
508898996;https://stackoverflow.com/;15887431;Camille
1807308800;https://habrahabr.ru/;283977334;Pablo
1252434680;https://postnauka.ru;2057329999;Camille
1791296246;https://www.google.com/;830745841;Edgar
1057688056;https://www.google.com/;738073713;Paul
467250215;https://www.yandex.ru/;774354289;Edouard
