264002671;https://vk.com;411833264;Vincent
136416649;https://habrahabr.ru/;133096341;Gustave
74137056;https://www.google.com/;1626266923;Camille
804254787;https://stackoverflow.com/;670771434;Paul
10465924;https://habrahabr.ru/;1046508340;Edouard
451461103;https://www.youtube.com/;13155424;Paul
1577345384;https://stackoverflow.com/;597942114;Edouard
1742256416;https://www.google.com/;1263114520;Camille
318154739;https://www.epam.com/;1839757875;Edouard
479079009;https://www.facebook.com/;350342592;Henri
153176872;https://www.youtube.com/;1810439762;Claude
82142586;https://stackoverflow.com/;817800142;Gustave
969150688;https://www.youtube.com/;1036420051;Paul
1013493931;https://www.google.com/;1639149252;Henri
828195090;https://vk.com;1780073331;Claude
1250466797;https://vk.com;413729643;Vincent
1040846605;https://www.youtube.com/;551289306;Gustave
1427226166;http://livejournal.com/;944559897;Paul
1100147386;https://www.google.com/;1432371930;Pierre-Auguste
1545919155;http://livejournal.com/;1464649453;Henri
1773713884;http://livejournal.com/;1379689647;Henri
915828236;https://www.youtube.com/;1997309711;Camille
1861744977;https://habrahabr.ru/;245252926;Pablo
490382245;http://livejournal.com/;358726131;Henri
1805043279;https://vk.com;1735000920;Pablo
2135077593;https://stackoverflow.com/;1686351764;Pierre-Auguste
1651691433;https://www.youtube.com/;1830716918;Pablo
426812479;https://www.facebook.com/;1291570362;Gustave
648294154;https://www.epam.com/;974979964;Edgar
1569095399;https://stackoverflow.com/;704879158;Pablo
44706359;https://habrahabr.ru/;999345911;Pierre-Auguste
519429531;https://www.facebook.com/;1901952035;Gustave
1064754255;https://www.google.com/;30687585;Edouard
896855072;https://www.google.com/;743772453;Edouard
21939979;https://postnauka.ru;198167770;Edouard
1438502004;https://www.google.com/;1345599915;Pablo
1511083008;https://www.facebook.com/;326121454;Camille
1146971151;https://stackoverflow.com/;555337517;Claude
1847528921;https://www.yandex.ru/;670105811;Camille
1041666340;http://livejournal.com/;1522455408;Pablo
447953311;https://habrahabr.ru/;1566042281;Henri
2097072094;https://www.youtube.com/;1599586239;Gustave
841267187;https://www.facebook.com/;119449274;Henri
555292581;https://www.youtube.com/;626908209;Paul
472139344;https://www.youtube.com/;1453835193;Gustave
1993644121;https://stackoverflow.com/;162445032;Pablo
1974237259;https://www.youtube.com/;1287363844;Edgar
494092179;https://www.yandex.ru/;202249037;Pablo
771268820;https://stackoverflow.com/;938119140;Gustave
1795038696;https://habrahabr.ru/;1354205527;Edgar
326607733;https://stackoverflow.com/;2018593994;Henri
453772327;https://www.facebook.com/;172805315;Gustave
1297067407;https://vk.com;1943818897;Camille
1497338008;https://vk.com;739089498;Edouard
1537726369;http://livejournal.com/;214405568;Edouard
268543036;https://www.epam.com/;1961253168;Pablo
1787604611;http://livejournal.com/;112670663;Edgar
261963793;https://vk.com;142755296;Pierre-Auguste
149202084;https://www.google.com/;359047742;Vincent
562154061;http://livejournal.com/;1680764371;Edouard
780757841;https://www.youtube.com/;1384806955;Edouard
1863367584;https://www.facebook.com/;167392376;Henri
1782264815;https://www.facebook.com/;253949754;Claude
1258009716;https://stackoverflow.com/;1025674378;Vincent
297982270;https://vk.com;1595624196;Pierre-Auguste
1742207534;https://vk.com;527750991;Vincent
1681387669;https://vk.com;1555248203;Pablo
1445747820;https://www.youtube.com/;1744202709;Henri
939508522;https://habrahabr.ru/;1942993465;Edgar
1205764678;https://www.yandex.ru/;1203619381;Edouard
196751177;https://vk.com;200282022;Edgar
243572622;https://www.google.com/;1653235410;Gustave
